"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2013",255,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2014",256,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2015",258,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2016",260,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2017",259.50140752643,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2018",262.478836477794,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2019",269.488994831923,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2020",277.944592580889,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2021",285.472800495978,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2022",292.125771976715,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2023",298.010962909322,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2024",306.066307990836,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2025",314.212043907002,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2026",323.881197470667,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",176,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",190,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",210,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",226,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",248,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",246,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",255.000015258789,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",259,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",263,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",274,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",403,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",443,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",447,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",442,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",458,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",479,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",507,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",511,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",513,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",524,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",537,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",544,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",573,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",526,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",524,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",529,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",531,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",538.449179536245,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",546.411804469717,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",554.589678180153,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",562.582373895448,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",570.596401500749,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",578.780391932187,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",587.2098959995,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",595.818751235262,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",604.521872261485,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",613.302442408145,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1990",13,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1991",13,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1992",11,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1993",11,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1994",11,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1995",12,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1996",15,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1997",16,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1998",14,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1999",14,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2000",13,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2001",12,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2002",13,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2003",17,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2004",10,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2005",11,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2006",16,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2007",22,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2008",23,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2009",23,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2010",22,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2011",25,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2012",26,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2013",30,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2014",26,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2015",28,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2016",29,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2017",30.405210462579,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2018",31.513095190541,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2019",32.691784231982,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2020",34.069976392713,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2021",35.316829201773,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2022",36.163144590367,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2023",37.285179609101,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2024",38.743834997536,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2025",40.245132488785,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2026",41.648660695477,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",56.3,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",58.3,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",60.9,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",68.2,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",75.3625,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",92.99177,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",91.077717,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",89.122,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",97.410515,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",100.627303,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",107.677386,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",117.4989097,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",129.26331265,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",142.041803,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",149.53759998,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",158.96775831,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",152.85490824,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",146.47879742,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",147.09936638,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",140.24549414,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",144.2005808,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",149.9272104,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",166.48145273,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",166.38047371,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",175.402155286,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",178.899055235,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",199.047159794,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",198.117511054253,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",201.59459036499,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",204.520824416365,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",207.256610084825,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",209.489988142563,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",211.978626899236,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",213.660881265729,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",215.802110408903,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",217.09573060432,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",217.966842427268,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1990",126.5646876031,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1991",118.301339135826,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1992",124.115396008751,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1993",122.977126468682,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1994",108.816898860339,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1995",148.142246909613,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1996",154.30705282898,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1997",135.395013030787,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1998",118.48596574079,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1999",126.248641607038,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2000",128.268092466005,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2001",120.941054261485,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2002",95.979396932945,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2003",133.016496232213,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2004",117.64659473399,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2005",93.037308643863,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2006",102.776645491479,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2007",121.513955530184,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2008",123.106421377953,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2009",109.070041653543,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2010",121.102954433071,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2011",123.962149852231,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2012",116.802295406824,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2013",100.080705220105,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2014",94.516541963255,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2015",93.580948824892,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2016",67.985458103359,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2017",85.35517193616,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2018",88.423509763353,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2019",88.202377164708,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2020",88.03363001554,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2021",87.811132494306,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2022",87.572912400506,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2023",87.332163569111,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2024",87.476191130828,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2025",87.657531858595,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2026",87.830475741798,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",2,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",2,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",2,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",2,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",3,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",3,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",3,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",3,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",4,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",4,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",5,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",5,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",6,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",7,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",8,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",8,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",8,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",8,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",8,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",9,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",9,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",10,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",10,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",10,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",10,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",10,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",10,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",10.218705908819,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",10.538140894198,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",10.927871943852,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",11.380353578798,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",11.838357100304,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",12.314157607026,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",12.808309751964,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",13.32995222051,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",13.880107294342,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",14.463189752459,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2000",8813.48312638,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2001",8368.91005055,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2002",8760.41803422,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2003",8634.39392641,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2004",8809.43884919,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2005",8675.17294653,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2006",8710.7479743,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2007",8688.331542,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2008",8388.80696872,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2009",8305.182427,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2010",8355.32676147,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2011",8204.6942541,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2012",7855.83887612,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2013",7531.49722346,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2014",7651.7816,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2015",7805.4094763,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2016",7997.1175729,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2017",7945.52188058855,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2018",7757.71988350989,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2019",7706.31207187239,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2020",7662.73750300753,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2021",7602.30053276453,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2022",7595.48087740942,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2023",7596.23613451655,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2024",7574.33016945341,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2025",7548.51878044771,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2026",7562.87528353108,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",31,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",32,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",33,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",34,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",35,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",37,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",37,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",38,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",38,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",39,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",40,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",41,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",41,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",43,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",42,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",42,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",44,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",44,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",44,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",44,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",45,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",56,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",60,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",63,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",64,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",65,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",66,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",68.918738558238,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",72.964834346862,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",76.624368725013,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",80.140763803534,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",83.951215450129,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",88.11131314489,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",92.592191634929,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",97.137683861076,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",102.003309779212,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",107.216249661905,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1990",164,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1991",165,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1992",173,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1993",171,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1994",176,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1995",180,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1996",175,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1997",164,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1998",163,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1999",179,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2000",185,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2001",195,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2002",201,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2003",205,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2004",225,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2005",264,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2006",289,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2007",407,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2008",520,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2009",621,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2010",587,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2011",818,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2012",856,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2013",1113,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2014",1313,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2015",1268,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2016",1338,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2017",1374.97311379904,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2018",1394.51414737457,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2019",1405.40282440047,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2020",1421.71605473818,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2021",1443.85689093601,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2022",1467.06528262951,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2023",1486.0814321819,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2024",1502.76434262678,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2025",1523.71400293483,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2026",1551.27096684176,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",278,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",270,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",233,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",263,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",240,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",192,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",165,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",146,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",119,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",99,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",95,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",97,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",102,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",96,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",102,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",107,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",115,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",124,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",131,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",135,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",143,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",150,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",155,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",157,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",160,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",161,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",162,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",161.978208118998,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",162.103460619129,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",163.559385924486,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",165.291590451303,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",167.933547416652,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",171.406759612695,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",174.937146284241,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",178.459552905169,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",182.055071112436,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",185.710519346264,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",107.45047656189,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",116.584692509179,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",119.101264800444,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",86.886001075496,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",158.777191119721,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",125.3979305696,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",64.1535027008,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",111.5345901595,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",113.4527983238,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",98.6224126561,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",111.7513250045,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",120.1713563585,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",92.8072551705,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",111.2262360822,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",63.6700378941,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",98.8890815007,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",92.1832616472,
